321	29	海西蒙古族藏族自治州	0979
322	30	银川市	0951
323	30	石嘴山市	0952
324	30	吴忠市	0953
325	30	固原市	0954
326	30	中卫市	0955
327	31	乌鲁木齐市	0991
328	31	克拉玛依市	0990
329	31	吐鲁番地区	0995
330	31	哈密地区	0902
331	31	昌吉回族自治州	0994
332	31	博尔塔拉蒙古自治州	0909
333	31	巴音郭楞蒙古自治州	0996
334	31	阿克苏地区	0997
335	31	克孜勒苏柯尔克孜自治州	0908
336	31	喀什地区	0998
337	31	和田地区	0903
338	31	伊犁哈萨克自治州	0999
339	31	塔城地区	0901
340	31	阿勒泰地区	0906
341	31	省直辖县级行政单位	0993
342	32	香港	1000
343	33	澳门	1001
344	34	台湾	1002
