185	11	新华区	061000
186	11	运河区	061000
187	11	沧县	061000
188	11	青县	062650
189	11	东光县	061600
190	11	海兴县	061200
191	11	盐山县	061300
192	11	肃宁县	062350
193	11	南皮县	061500
194	11	吴桥县	061800
195	11	献县	062250
196	11	孟村回族自治县	061400
197	11	泊头市	062150
198	11	任丘市	062550
199	11	黄骅市	061100
200	11	河间市	062450
201	12	安次区	065000
202	12	广阳区	065000
203	12	固安县	065500
204	12	永清县	065600
205	12	香河县	065400
206	12	大城县	065900
207	12	文安县	065800
208	12	大厂回族自治县	065300
209	12	霸州市	065700
210	12	三河市	065200
211	12	开发区	065001
212	13	桃城区	053000
213	13	枣强县	053100
214	13	武邑县	053400
215	13	武强县	053300
216	13	饶阳县	053900
217	13	安平县	053600
218	13	故城县	253800
219	13	景县	053500
220	13	阜城县	053700
221	13	冀州市	053200
222	13	深州市	053800
223	14	小店区	030032
224	14	迎泽区	030024
225	14	杏花岭区	030001
226	14	尖草坪区	030003
227	14	万柏林区	030027
228	14	晋源区	030025
229	14	清徐县	030400
230	14	阳曲县	030100
231	14	娄烦县	030300
232	14	古交市	030200
233	15	城区	037008
234	15	矿区	037001
235	15	南郊区	037001
236	15	新荣区	037002
237	15	阳高县	038100
238	15	天镇县	038200
239	15	广灵县	037500
240	15	灵丘县	034400
241	15	浑源县	037400
242	15	左云县	037100
243	15	大同县	037300
244	16	城区	045000
245	16	矿区	045000
246	16	郊区	045011
247	16	平定县	045200
248	16	盂县	045100
249	17	城区	046011
250	17	郊区	046011
251	17	长治县	047100
252	17	襄垣县	046200
253	17	屯留县	046100
254	17	平顺县	047400
255	17	黎城县	047600
256	17	壶关县	047300
257	17	长子县	046600
258	17	武乡县	046300
259	17	沁县	046400
260	17	沁源县	046500
261	17	潞城市	047500
262	18	城区	048000
263	18	沁水县	048200
264	18	阳城县	048100
265	18	陵川县	048300
266	18	泽州县	048012
267	18	高平市	048400
268	19	朔城区	038500
269	19	平鲁区	038600
270	19	山阴县	036900
271	19	应县	037600
272	19	右玉县	037200
273	19	怀仁县	038300
274	20	榆次区	030600
275	20	榆社县	031800
276	20	左权县	032600
277	20	和顺县	032700
278	20	昔阳县	045300
279	20	寿阳县	045400
280	20	太谷县	030800
281	20	祁县	030900
282	20	平遥县	031100
283	20	灵石县	031300
284	20	介休市	031200
285	21	盐湖区	044000
286	21	临猗县	044100
287	21	万荣县	044200
288	21	闻喜县	043800
289	21	稷山县	043200
290	21	新绛县	043100
291	21	绛县	043600
292	21	垣曲县	043700
293	21	夏县	044400
294	21	平陆县	044300
295	21	芮城县	044600
296	21	永济市	044500
297	21	河津市	043300
298	22	忻府区	034000
299	22	定襄县	035400
300	22	五台县	035500
301	22	代县	034200
302	22	繁峙县	034300
303	22	宁武县	036700
304	22	静乐县	035100
305	22	神池县	036100
306	22	五寨县	036200
307	22	岢岚县	036300
308	22	河曲县	036500
309	22	保德县	036600
310	22	偏关县	036400
311	22	原平市	034100
312	23	尧都区	041000
313	23	曲沃县	043400
314	23	翼城县	043500
315	23	襄汾县	041500
316	23	洪洞县	031600
317	23	古县	042400
318	23	安泽县	042500
319	23	浮山县	042600
320	23	吉县	042200
321	23	乡宁县	042100
322	23	大宁县	042300
323	23	隰县	041300
324	23	永和县	041400
325	23	蒲县	041200
326	23	汾西县	031500
327	23	侯马市	043007
328	23	霍州市	031400
329	24	离石区	033000
330	24	文水县	032100
331	24	交城县	030500
332	24	兴县	033600
333	24	临县	033200
334	24	柳林县	033300
335	24	石楼县	032500
336	24	岚县	033500
337	24	方山县	033100
338	24	中阳县	033400
339	24	交口县	032400
340	24	孝义市	032300
341	24	汾阳市	032200
342	25	回民区	010030
343	25	玉泉区	010020
344	25	新城区	010030
345	25	赛罕区	010020
346	25	土默特左旗	010100
347	25	托克托县	010200
348	25	和林格尔县	011500
349	25	清水河县	011600
350	25	武川县	011700
351	26	东河区	014040
352	26	昆都仑区	014010
353	26	青山区	014030
354	26	石拐区	014070
355	26	白云矿区	014080
356	26	九原区	014060
357	26	土默特右旗	014100
358	26	固阳县	014200
359	26	达尔罕茂明安联合旗	014500
360	27	海勃湾区	016000
361	27	海南区	016030
362	27	乌达区	016040
363	28	红山区	024020
364	28	元宝山区	024076
365	28	松山区	024005
366	28	阿鲁科尔沁旗	025550
367	28	巴林左旗	025450
368	28	巴林右旗	025150
369	28	林西县	025250
370	28	克什克腾旗	025350
371	28	翁牛特旗	024500
372	28	喀喇沁旗	024400
373	28	宁城县	024200
374	28	敖汉旗	024300
375	28	新城区	025350
376	29	科尔沁区	028000
377	29	科尔沁左翼中旗	029300
378	29	科尔沁左翼后旗	028100
379	29	开鲁县	028400
380	29	库伦旗	028200
381	29	奈曼旗	028300
382	29	扎鲁特旗	029100
383	29	霍林郭勒市	029200
384	30	东胜区	017000
385	30	达拉特旗	014300
386	30	准格尔旗	017100
387	30	鄂托克前旗	016200
388	30	鄂托克旗	016100
389	30	杭锦旗	017400
390	30	乌审旗	017300
391	30	伊金霍洛旗	017200
392	31	海拉尔区	021000
393	31	阿荣旗	162750
394	31	莫力达瓦达斡尔族自治旗	162850
395	31	鄂伦春自治旗	165450
396	31	鄂温克族自治旗	021100
397	31	陈巴尔虎旗	021500
398	31	新巴尔虎左旗	021200
399	31	新巴尔虎右旗	021300
400	31	满洲里市	021400
401	31	牙克石市	022150
402	31	扎兰屯市	162650
403	31	额尔古纳市	022250
404	31	根河市	022350
405	32	临河区	015001
406	32	五原县	015100
407	32	磴口县	015200
408	32	乌拉特前旗	014400
409	32	乌拉特中旗	015300
410	32	乌拉特后旗	015500
411	32	杭锦后旗	015400
412	33	集宁区	012000
413	33	卓资县	012300
414	33	化德县	013350
415	33	商都县	013450
416	33	兴和县	013650
417	33	凉城县	013750
418	33	察哈尔右翼前旗	012200
419	33	察哈尔右翼中旗	013550
420	33	察哈尔右翼后旗	012400
421	33	四子王旗	011800
422	33	丰镇市	012100
423	34	乌兰浩特市	137401
424	34	阿尔山市	137800
425	34	科尔沁右翼前旗	137423
426	34	科尔沁右翼中旗	029400
427	34	扎赉特旗	137600
428	34	突泉县	137500
429	35	二连浩特市	011100
430	35	锡林浩特市	026000
431	35	阿巴嘎旗	011400
432	35	苏尼特左旗	011300
433	35	苏尼特右旗	011200
434	35	东乌珠穆沁旗	026300
435	35	西乌珠穆沁旗	026200
436	35	太仆寺旗	027000
437	35	镶黄旗	013250
438	35	正镶白旗	013800
439	35	正蓝旗	027200
440	35	多伦县	027300
441	36	阿拉善左旗	750306
442	36	阿拉善右旗	737300
443	36	额济纳旗	735400
444	37	和平区	110001
445	37	沈河区	110013
446	37	大东区	110041
447	37	皇姑区	110031
448	37	铁西区	110021
449	37	苏家屯区	110101
450	37	东陵区	110015
451	37	沈北新区	110121
452	37	于洪区	110141
453	37	辽中县	110200
454	37	康平县	110500
455	37	法库县	110400
456	37	新民市	110300
457	37	经济技术开发区	110141
458	37	浑南新区	110179
459	37	新城子经济技术开发区	110121
460	38	中山区	116001
461	38	西岗区	116011
462	38	沙河口区	116021
463	38	甘井子区	116033
464	38	旅顺口区	116041
465	38	金州区	116100
466	38	长海县	116500
467	38	瓦房店市	116300
468	38	普兰店市	116200
469	38	庄河市	116400
470	38	开发区	116600
471	38	保税区	116600
472	39	铁东区	114001
473	39	铁西区	114013
474	39	立山区	114031
475	39	千山区	114041
476	39	台安县	114100
477	39	岫岩满族自治县	114300
478	39	海城市	114200
479	40	新抚区	113008
480	40	东洲区	113003
481	40	望花区	113001
482	40	顺城区	113006
483	40	抚顺县	113006
484	40	新宾满族自治县	113200
485	40	清原满族自治县	113300
486	41	平山区	117000
487	41	明山区	117021
488	41	溪湖区	117002
489	41	南芬区	117014
490	41	本溪满族自治县	117100
491	41	桓仁满族自治县	117200
492	42	元宝区	118000
493	42	振兴区	118002
494	42	振安区	118001
495	42	宽甸满族自治县	118200
496	42	东港市	118300
497	42	凤城市	118100
498	43	古塔区	121001
499	43	凌河区	121000
500	43	太和区	121011
501	43	黑山县	121400
502	43	义县	121100
503	43	凌海市	121200
504	43	北宁市	121300
505	43	松山新区	121219
506	43	经济技术开发区	121007
507	44	站前区	115002
508	44	西市区	115004
509	44	鲅鱼圈区	115007
510	44	老边区	115005
511	44	盖州市	115200
512	44	大石桥市	115100
513	45	海州区	123000
514	45	新邱区	123005
515	45	太平区	123003
516	45	清河门区	123006
517	45	细河区	123000
518	45	阜新蒙古族自治县	123100
519	45	彰武县	123200
520	46	白塔区	111000
521	46	文圣区	111000
522	46	宏伟区	111003
523	46	弓长岭区	111008
524	46	太子河区	111000
525	46	辽阳县	111200
526	46	灯塔市	111300
527	47	双台子区	124000
528	47	兴隆台区	124010
529	47	大洼县	124200
530	47	盘山县	124000
531	48	银州区	112000
532	48	清河区	112003
533	48	铁岭县	112000
534	48	西丰县	112400
535	48	昌图县	112500
536	48	调兵山市	112700
537	48	开原市	112300
538	49	双塔区	122000
539	49	龙城区	122000
540	49	朝阳县	122000
541	49	建平县	122400
542	49	喀喇沁左翼蒙古族自治县	122300
543	49	北票市	122100
544	49	凌源市	122500
545	50	连山区	125001
546	50	龙港区	125003
547	50	南票区	125027
548	50	绥中县	125200
549	50	建昌县	125300
550	50	兴城市	125100
551	51	南关区	130022
552	51	宽城区	130051
553	51	朝阳区	130012
554	51	二道区	130031
555	51	绿园区	130062
556	51	双阳区	130600
557	51	农安县	130200
558	51	九台市	130500
559	51	榆树市	130400
560	51	德惠市	130300
561	51	净月经济开发区	130117
562	51	高新技术产业开发区	130015
563	51	经济技术开发区	130022
564	52	昌邑区	132002
565	52	龙潭区	132021
566	52	船营区	132011
567	52	丰满区	132013
568	52	永吉县	132200
569	52	蛟河市	132500
570	52	桦甸市	132400
571	52	舒兰市	132600
572	52	磐石市	132300
573	53	铁西区	136000
574	53	铁东区	136001
575	53	梨树县	136500
576	53	伊通满族自治县	130700
577	53	公主岭市	136100
578	53	双辽市	136400
579	54	龙山区	136200
580	54	西安区	136201
581	54	东丰县	136300
582	54	东辽县	136600
583	55	东昌区	134001
584	55	二道江区	134003
585	55	通化县	134100
586	55	辉南县	135100
587	55	柳河县	135300
588	55	梅河口市	135000
589	55	集安市	134200
590	56	八道江区	134300
591	56	抚松县	134500
592	56	靖宇县	135200
593	56	长白朝鲜族自治县	134400
594	56	江源县	134700
595	56	临江市	134600
596	57	宁江区	138000
597	57	前郭尔罗斯蒙古族自治县	138000
598	57	长岭县	131500
599	57	乾安县	131400
600	57	扶余县	131200
601	58	洮北区	137000
602	58	镇赉县	137300
603	58	通榆县	137200
604	58	洮南市	137100
605	58	大安市	131300
606	59	延吉市	133000
607	59	图们市	133100
608	59	敦化市	133700
609	59	珲春市	133300
610	59	龙井市	133400
611	59	和龙市	133500
612	59	汪清县	133200
613	59	安图县	133600
614	60	道里区	150010
615	60	南岗区	150006
616	60	道外区	150020
617	60	香坊区	150036
618	60	动力区	150040
619	60	平房区	150060
620	60	松北区	150028
621	60	呼兰区	150500
622	60	依兰县	154800
623	60	方正县	150800
624	60	宾县	150400
625	60	巴彦县	151800
626	60	木兰县	151900
627	60	通河县	150900
628	60	延寿县	150700
629	60	阿城市	150300
630	60	双城市	150100
631	60	尚志市	150600
632	60	五常市	150200
633	61	龙沙区	161000
634	61	建华区	161006
635	61	铁锋区	161000
636	61	昂昂溪区	161031
637	61	富拉尔基区	161041
638	61	碾子山区	161046
639	61	梅里斯达斡尔族区	161021
640	61	龙江县	161100
641	61	依安县	161500
642	61	泰来县	162400
643	61	甘南县	162100
644	61	富裕县	161200
645	61	克山县	161600
646	61	克东县	164800
647	61	拜泉县	164700
648	61	讷河市	161300
649	62	鸡冠区	158100
650	62	恒山区	158130
651	62	滴道区	158150
652	62	梨树区	158160
653	62	城子河区	158170
654	62	麻山区	158180
655	62	鸡东县	158200
656	62	虎林市	158400
657	62	密山市	158300
658	63	向阳区	154100
659	63	工农区	154101
660	63	南山区	154104
661	63	兴安区	154102
662	63	东山区	154106
663	63	兴山区	154105
664	63	萝北县	154200
665	63	绥滨县	156200
666	64	尖山区	155100
667	64	岭东区	155120
668	64	四方台区	155130
669	64	宝山区	155131
670	64	集贤县	155900
671	64	友谊县	155800
672	64	宝清县	155600
673	64	饶河县	155700
674	65	萨尔图区	163001
675	65	龙凤区	163711
676	65	让胡路区	163712
677	65	红岗区	163511
678	65	大同区	163515
679	65	肇州县	166400
680	65	肇源县	166500
681	65	林甸县	166300
682	65	杜尔伯特蒙古族自治县	166200
683	66	伊春区	153000
684	66	南岔区	153100
685	66	友好区	153031
686	66	西林区	153025
687	66	翠峦区	153013
688	66	新青区	153036
689	66	美溪区	153021
690	66	金山屯区	153026
691	66	五营区	153033
692	66	乌马河区	153011
693	66	汤旺河区	153037
694	66	带岭区	153106
695	66	乌伊岭区	153038
696	66	红星区	153035
697	66	上甘岭区	153032
698	66	嘉荫县	153200
699	66	铁力市	152500
700	67	向阳区	154002
701	67	前进区	154002
702	67	东风区	154005
703	67	郊区	154004
704	67	桦南县	154400
705	67	桦川县	154300
706	67	汤原县	154700
707	67	抚远县	156500
708	67	同江市	156400
709	67	富锦市	156100
710	68	新兴区	154604
711	68	桃山区	154600
712	68	茄子河区	154622
713	68	勃利县	154500
714	69	东安区	157000
715	69	爱民区	157009
716	69	阳明区	157013
717	69	西安区	157000
718	69	东宁县	157200
719	69	林口县	157600
720	69	绥芬河市	157300
721	69	海林市	157100
722	69	宁安市	157400
723	69	穆棱市	157500
724	70	爱辉区	164300
725	70	嫩江县	161400
726	70	逊克县	164400
727	70	孙吴县	164200
728	70	北安市	164000
729	70	五大连池市	164100
730	71	北林区	152000
731	71	望奎县	152100
732	71	兰西县	151500
733	71	青冈县	151600
734	71	庆安县	152400
735	71	明水县	151700
736	71	绥棱县	152200
737	71	安达市	151400
738	71	肇东市	151100
739	71	海伦市	152300
740	72	呼玛县	165100
741	72	塔河县	165200
742	72	漠河县	165300
743	72	加格达奇区	165000
744	72	松岭区	165012
745	72	新林区	165023
746	72	呼中区	165036
747	73	黄浦区	200001
748	73	卢湾区	200020
749	73	徐汇区	200030
750	73	长宁区	200050
751	73	静安区	200040
752	73	普陀区	200333
753	73	闸北区	200070
754	73	虹口区	200080
755	73	杨浦区	200082
756	73	闵行区	201100
757	73	宝山区	201900
758	73	嘉定区	201800
759	73	浦东新区	200135
760	73	金山区	200540
761	73	松江区	201600
762	73	青浦区	201700
763	73	南汇区	201300
764	73	奉贤区	201400
765	73	崇明县	202150
766	74	玄武区	210018
767	74	白下区	210002
768	74	秦淮区	210001
769	74	建邺区	210004
770	74	鼓楼区	210009
771	74	下关区	210011
772	74	浦口区	211800
773	74	栖霞区	210046
774	74	雨花台区	210012
775	74	江宁区	211100
776	74	六合区	211500
777	74	溧水县	211200
778	74	高淳县	211300
779	75	崇安区	214002
780	75	南长区	214021
781	75	北塘区	214044
782	75	锡山区	214101
783	75	惠山区	214174
784	75	滨湖区	214062
785	75	江阴市	214400
786	75	宜兴市	214200
787	75	新区	214028
788	76	云龙区	221009
789	76	鼓楼区	221005
790	76	九里区	221140
791	76	泉山区	221006
792	76	铜山县	221116
793	76	贾汪区	221011
794	76	丰县	221700
795	76	沛县	221600
796	76	睢宁县	221200
797	76	新沂市	221400
798	76	邳州市	221300
799	77	天宁区	213003
800	77	钟楼区	213002
801	77	戚墅堰区	213011
802	77	新北区	213001
803	77	武进区	213161
804	77	溧阳市	213300
805	77	金坛市	213200
806	78	沧浪区	215006
807	78	平江区	215005
808	78	金阊区	215008
809	78	虎丘区	215004
810	78	吴中区	215128
811	78	相城区	215131
812	78	常熟市	215500
813	78	张家港市	215600
814	78	昆山市	215300
815	78	吴江市	215200
816	78	太仓市	215400
817	78	工业园区	215028
818	78	高新区	215011
819	79	崇川区	226001
820	79	港闸区	226001
821	79	海安县	226600
822	79	如东县	226400
823	79	启东市	226200
824	79	如皋市	226500
825	79	通州市	226300
826	79	海门市	226100
827	79	经济技术开发区	226009
828	80	连云区	222042
829	80	新浦区	222003
830	80	海州区	222023
831	80	赣榆县	222100
832	80	东海县	222300
833	80	灌云县	222200
834	80	灌南县	223500
835	81	清河区	223001
836	81	楚州区	223200
837	81	淮阴区	223300
838	81	清浦区	223002
839	81	涟水县	223400
840	81	洪泽县	223100
841	81	盱眙县	211700
842	81	金湖县	211600
843	82	亭湖区	224005
844	82	盐都区	224055
845	82	响水县	224600
846	82	滨海县	224500
847	82	阜宁县	224400
848	82	射阳县	224300
849	82	建湖县	224700
850	82	东台市	224200
851	82	大丰市	224100
852	83	广陵区	225002
853	83	邗江区	225002
854	83	宝应县	225800
855	83	仪征市	211400
856	83	高邮市	225600
857	83	江都市	225200
858	83	维扬区	225002
859	83	经济开发区	225101
860	84	京口区	212001
861	84	润州区	212004
862	84	丹徒区	212001
863	84	丹阳市	212300
864	84	扬中市	212200
865	84	句容市	212400
866	84	新区	212132
867	85	海陵区	225300
868	85	高港区	225321
869	85	兴化市	225700
870	85	靖江市	214500
871	85	泰兴市	225400
872	85	姜堰市	225500
873	86	宿城区	223800
874	86	宿豫区	223800
875	86	沭阳县	223600
876	86	泗阳县	223700
877	86	泗洪县	223900
878	87	上城区	310002
879	87	下城区	310006
880	87	江干区	310016
881	87	拱墅区	310011
882	87	西湖区	310013
883	87	滨江区	310051
884	87	萧山区	311200
885	87	余杭区	311100
886	87	桐庐县	311500
887	87	淳安县	311700
888	87	建德市	311600
889	87	富阳市	311400
890	87	临安市	311300
891	88	海曙区	315000
892	88	江东区	315040
893	88	江北区	315040
894	88	北仑区	315800
895	88	镇海区	315200
896	88	鄞州区	315100
897	88	象山县	315700
898	88	宁海县	315600
899	88	余姚市	315400
900	88	慈溪市	315300
901	88	奉化市	315500
902	89	鹿城区	325000
903	89	龙湾区	325013
904	89	瓯海区	325005
905	89	洞头县	325700
906	89	永嘉县	315100
907	89	平阳县	325400
908	89	苍南县	325800
909	89	文成县	325300
910	89	泰顺县	325500
911	89	瑞安市	325200
912	89	乐清市	325600
913	90	秀洲区	314001
914	90	嘉善县	314100
915	90	海盐县	314300
916	90	海宁市	314400
917	90	平湖市	314200
918	90	桐乡市	314500
919	90	南湖区	314001
920	91	吴兴区	313000
921	91	南浔区	313009
922	91	德清县	313200
923	91	长兴县	313100
924	91	安吉县	313300
925	92	越城区	312000
926	92	绍兴县	312000
927	92	新昌县	312500
928	92	诸暨市	311800
929	92	上虞市	312300
930	92	嵊州市	312400
931	93	婺城区	321000
932	93	金东区	321000
933	93	武义县	321200
934	93	浦江县	322200
935	93	磐安县	322300
936	93	兰溪市	321100
937	93	义乌市	322000
938	93	东阳市	322100
939	93	永康市	321300
940	94	柯城区	324100
941	94	衢江区	324022
942	94	常山县	324200
943	94	开化县	324300
944	94	龙游县	324400
945	94	江山市	324100
946	95	定海区	316000
947	95	普陀区	316100
948	95	岱山县	316200
949	95	嵊泗县	202450
950	96	椒江区	318000
951	96	路桥区	318050
952	96	黄岩区	318020
953	96	玉环县	317600
954	96	三门县	317100
955	96	天台县	317200
956	96	仙居县	317300
957	96	温岭市	317500
958	96	临海市	317000
959	97	莲都区	323000
960	97	青田县	323900
961	97	缙云县	321400
962	97	遂昌县	323300
963	97	松阳县	323400
964	97	云和县	323600
965	97	庆元县	323800
966	97	景宁畲族自治县	323500
967	97	龙泉市	323700
968	98	瑶海区	230011
969	98	庐阳区	230001
970	98	蜀山区	230031
971	98	包河区	230041
972	98	长丰县	231100
973	98	肥东县	231600
974	98	肥西县	231200
975	98	经济技术开发区	230601
976	98	新站试验区	230011
977	98	政务文化新区	230066
978	98	高新技术产业开发区	230088
979	99	镜湖区	241000
980	99	鸠江区	241000
981	99	芜湖县	241100
982	99	繁昌县	241200
983	99	南陵县	242400
984	99	弋江区	
985	99	三山区	241000
986	100	龙子湖区	233000
987	100	蚌山区	233000
988	100	禹会区	233000
989	100	淮上区	233000
990	100	怀远县	233400
991	100	五河县	233300
992	100	固镇县	233700
993	101	大通区	232033
994	101	田家庵区	232000
995	101	谢家集区	232052
996	101	八公山区	232072
997	101	潘集区	232082
998	101	凤台县	232100
999	102	雨山区	243071
1000	102	花山区	243000
1001	102	金家庄区	243021
1002	102	当涂县	243100
1003	102	经济技术开发区	243041
1004	103	杜集区	235000
1005	103	相山区	235000
1006	103	烈山区	235000
1007	103	濉溪县	235100
1008	104	铜官山区	244000
1009	104	狮子山区	244000
1010	104	郊区	244000
1011	104	铜陵县	244100
1012	105	迎江区	246001
1013	105	大观区	246002
1014	105	怀宁县	246100
1015	105	枞阳县	246700
1016	105	潜山县	246300
1017	105	太湖县	246400
1018	105	宿松县	246500
1019	105	望江县	246200
1020	105	岳西县	246600
1021	105	桐城市	231400
1022	105	宜秀区	246003
1023	106	屯溪区	245000
1024	106	黄山区	242700
1025	106	徽州区	245061
1026	106	歙县	245200
1027	106	休宁县	245400
1028	106	黟县	245500
1029	106	祁门县	245600
1030	107	琅琊区	239000
1031	107	南谯区	239000
1032	107	来安县	239200
1033	107	全椒县	239500
1034	107	定远县	233200
1035	107	凤阳县	233100
1036	107	天长市	239300
1037	107	明光市	239400
1038	108	颍州区	236001
1039	108	颍东区	236058
1040	108	颍泉区	236045
1041	108	临泉县	236400
1042	108	太和县	236600
1043	108	阜南县	236300
1044	108	颍上县	236200
1045	108	界首市	236500
1046	108	经济开发区	236112
1047	109	埇桥区	234000
1048	109	砀山县	235300
1049	109	萧县	235200
1050	109	灵璧县	234200
1051	109	泗县	234300
1052	110	居巢区	238000
1053	110	庐江县	231500
1054	110	无为县	238300
1055	110	含山县	238100
1056	110	和县	238200
1057	111	金安区	237000
1058	111	裕安区	237010
1059	111	寿县	232200
1060	111	霍邱县	237400
1061	111	舒城县	231300
1062	111	金寨县	237300
1063	111	霍山县	237200
1064	112	谯城区	236800
1065	112	涡阳县	233600
1066	112	蒙城县	233500
1067	112	利辛县	236700
1068	113	贵池区	247100
1069	113	东至县	247200
1070	113	石台县	245100
1071	113	青阳县	242800
1072	114	宣州区	242000
1073	114	郎溪县	242100
1074	114	广德县	242200
1075	114	泾县	242500
1076	114	绩溪县	245300
1077	114	旌德县	242600
1078	114	宁国市	242300
1079	115	鼓楼区	350001
1080	115	台江区	350004
1081	115	仓山区	350007
1082	115	马尾区	350015
1083	115	晋安区	350011
1084	115	闽侯县	350100
1085	115	连江县	350500
1086	115	罗源县	350600
1087	115	闽清县	350800
1088	115	永泰县	350700
1089	115	平潭县	350400
1090	115	福清市	350300
1091	115	长乐市	350200
1092	116	思明区	361001
1093	116	海沧区	361026
1094	116	湖里区	361006
1095	116	集美区	361021
1096	116	同安区	361100
1097	116	翔安区	361101
1098	116	鼓浪屿区	361002
1099	116	象屿保税区	361006
1100	116	火炬高新区	361006
1101	117	城厢区	351100
1102	117	涵江区	351111
1103	117	荔城区	351100
1104	117	秀屿区	351152
1105	117	仙游县	351200
1106	118	梅列区	365000
1107	118	三元区	365001
1108	118	明溪县	365200
1109	118	清流县	365300
1110	118	宁化县	365400
1111	118	大田县	366100
1112	118	尤溪县	365100
1113	118	沙县	365500
1114	118	将乐县	353300
1115	118	泰宁县	354400
1116	118	建宁县	354500
1117	118	永安市	366000
1118	119	鲤城区	362000
1119	119	丰泽区	362000
1120	119	洛江区	362011
1121	119	泉港区	362114
1122	119	惠安县	362100
1123	119	安溪县	362400
1124	119	永春县	362600
1125	119	德化县	362500
